Customer_ID,Latitude,Longitude,City,Order_Weight,Order_Volume,Time_Window_Start,Time_Window_End,Service_Time,Priority_Level,Delivery_Type,Return_Flag
C004933,10.870827,106.667156,Ho Chi Minh City,12.63,0.062,09:00,12:00,7,3,Home,False
C004935,10.782083,106.746667,Ho Chi Minh City,2.13,0.163,17:00,21:00,8,1,Home,False
C004936,10.773149,106.610341,Ho Chi Minh City,12.6,0.061,10:00,18:00,6,3,Office,True
C004937,10.835298,106.717958,Ho Chi Minh City,10.79,0.16,08:00,11:00,10,2,Home,False
C004938,10.780317,106.680991,Ho Chi Minh City,21.87,0.03,17:00,20:00,5,1,Locker,True
C004941,10.771462,106.657476,Ho Chi Minh City,2.04,0.206,13:00,20:00,10,2,Locker,False
C004943,10.803378,106.623984,Ho Chi Minh City,2.58,0.042,08:00,16:00,12,3,Home,False
C004944,10.681545,106.747956,Ho Chi Minh City,10.7,0.058,15:00,18:00,12,1,Home,True
C004946,10.775283,106.665136,Ho Chi Minh City,18.63,0.171,17:00,21:00,3,2,Home,False
C004948,10.835128,106.622996,Ho Chi Minh City,12.48,0.106,09:00,16:00,7,1,Locker,False
C004951,10.884936,106.654238,Ho Chi Minh City,22.65,0.218,08:00,12:00,4,2,Home,False
C004953,10.790121,106.670735,Ho Chi Minh City,19.39,0.177,10:00,16:00,3,3,Locker,False
C004954,10.664491,106.651297,Ho Chi Minh City,0.4,0.119,17:00,20:00,6,2,Home,False
C004955,10.81237,106.582438,Ho Chi Minh City,3.13,0.039,15:00,21:00,12,1,Office,False
C004956,10.89495,106.612793,Ho Chi Minh City,11.83,0.25,10:00,16:00,14,1,Home,False
C004962,10.837915,106.705747,Ho Chi Minh City,8.38,0.111,15:00,20:00,6,2,Home,False
C004966,10.789092,106.596082,Ho Chi Minh City,20.48,0.015,09:00,16:00,12,2,Home,False
C004968,10.700469,106.72615,Ho Chi Minh City,19.57,0.177,10:00,16:00,10,3,Home,False
C004970,10.847878,106.744596,Ho Chi Minh City,3.84,0.247,09:00,18:00,6,2,Home,False
C004971,10.680357,106.609882,Ho Chi Minh City,8.1,0.024,17:00,20:00,13,2,Home,False
C004974,10.878272,106.643082,Ho Chi Minh City,5.98,0.053,15:00,18:00,12,2,Home,False
C004977,10.72915,106.7178,Ho Chi Minh City,14.37,0.099,17:00,21:00,13,1,Home,False
C004981,10.67696,106.596922,Ho Chi Minh City,19.87,0.057,10:00,18:00,7,2,Locker,False
C004985,10.843408,106.732924,Ho Chi Minh City,2.52,0.189,15:00,18:00,12,2,Home,True
C004989,10.685741,106.597888,Ho Chi Minh City,19.75,0.097,08:00,16:00,10,2,Office,False
C004993,10.717772,106.638055,Ho Chi Minh City,14.34,0.079,09:00,16:00,15,3,Home,False
C004994,10.833761,106.754661,Ho Chi Minh City,3.4,0.23,10:00,18:00,7,2,Home,False
C004997,10.791402,106.757424,Ho Chi Minh City,19.01,0.245,13:00,18:00,13,2,Home,False
C004998,10.841091,106.730505,Ho Chi Minh City,13.58,0.183,08:00,16:00,9,2,Locker,False
C005000,10.805379,106.805906,Ho Chi Minh City,24.58,0.236,10:00,16:00,5,3,Home,False
C005002,10.885655,106.651123,Ho Chi Minh City,14.43,0.144,09:00,12:00,7,1,Locker,False
C005007,10.842139,106.668235,Ho Chi Minh City,13.27,0.066,15:00,20:00,5,2,Home,False
C005012,10.707156,106.665725,Ho Chi Minh City,2.37,0.153,15:00,18:00,9,1,Locker,False
C005016,10.853125,106.720702,Ho Chi Minh City,21.63,0.06,10:00,18:00,14,2,Home,False
C005019,10.894493,106.738739,Ho Chi Minh City,21.3,0.075,10:00,16:00,6,3,Office,False
C005020,10.715168,106.81166,Ho Chi Minh City,3.55,0.163,15:00,20:00,8,3,Home,False
C005027,10.714268,106.642884,Ho Chi Minh City,22.29,0.207,08:00,11:00,11,1,Home,False
C005031,10.877196,106.754991,Ho Chi Minh City,15.26,0.108,17:00,21:00,3,1,Home,False
C005032,10.890765,106.642202,Ho Chi Minh City,4.26,0.007,15:00,20:00,11,2,Home,False
C005035,10.771846,106.596815,Ho Chi Minh City,17.6,0.115,08:00,12:00,7,1,Home,False
C005036,10.693681,106.610195,Ho Chi Minh City,14.39,0.184,10:00,16:00,5,2,Home,False
C005037,10.796664,106.749292,Ho Chi Minh City,5.5,0.12,08:00,16:00,15,2,Home,False
C005038,10.708619,106.794364,Ho Chi Minh City,8.27,0.2,10:00,18:00,8,3,Home,False
C005040,10.659605,106.712639,Ho Chi Minh City,22.92,0.048,15:00,21:00,13,2,Locker,False
C005042,10.725663,106.628589,Ho Chi Minh City,24.03,0.195,13:00,16:00,12,1,Home,False
C005045,10.792616,106.63731,Ho Chi Minh City,24.31,0.238,08:00,12:00,3,2,Home,False
C005046,10.791262,106.644048,Ho Chi Minh City,16.94,0.138,17:00,21:00,3,1,Home,False
C005047,10.748982,106.654774,Ho Chi Minh City,18.34,0.022,15:00,20:00,3,2,Locker,False
C005048,10.714872,106.7886,Ho Chi Minh City,16.0,0.069,15:00,18:00,13,2,Home,False
C005052,10.772682,106.644964,Ho Chi Minh City,3.29,0.216,08:00,16:00,14,1,Home,False
C005053,10.783825,106.785811,Ho Chi Minh City,12.81,0.151,08:00,12:00,15,3,Locker,False
C005054,10.798282,106.805952,Ho Chi Minh City,3.84,0.078,15:00,21:00,4,1,Home,False
C005060,10.847975,106.793615,Ho Chi Minh City,0.98,0.099,08:00,16:00,10,2,Home,False
C005062,10.814357,106.751568,Ho Chi Minh City,5.97,0.218,09:00,16:00,14,2,Home,False
C005064,10.858082,106.762839,Ho Chi Minh City,24.89,0.116,13:00,18:00,10,2,Home,False
C005067,10.737666,106.695261,Ho Chi Minh City,9.75,0.171,17:00,21:00,11,2,Locker,False
C005068,10.890377,106.682411,Ho Chi Minh City,22.45,0.037,15:00,20:00,6,2,Home,False
C005072,10.807569,106.751301,Ho Chi Minh City,22.23,0.214,13:00,18:00,4,3,Home,False
C005077,10.728096,106.779616,Ho Chi Minh City,20.37,0.017,17:00,20:00,5,2,Office,False
C005078,10.8599,106.742311,Ho Chi Minh City,0.96,0.073,10:00,18:00,8,3,Home,False
C005080,10.872513,106.723125,Ho Chi Minh City,19.64,0.139,15:00,21:00,3,2,Home,False
C005082,10.687891,106.78792,Ho Chi Minh City,21.28,0.117,08:00,16:00,4,1,Home,False
C005084,10.894292,106.786808,Ho Chi Minh City,7.31,0.022,13:00,18:00,8,2,Office,False
C005086,10.661142,106.662325,Ho Chi Minh City,17.76,0.188,15:00,20:00,6,2,Home,False
C005087,10.764719,106.633878,Ho Chi Minh City,10.79,0.119,09:00,12:00,15,2,Home,False
C005088,10.869667,106.628713,Ho Chi Minh City,20.44,0.016,08:00,11:00,3,2,Locker,False
C005089,10.746925,106.70413,Ho Chi Minh City,22.51,0.24,13:00,18:00,6,2,Home,False
C005090,10.84451,106.673088,Ho Chi Minh City,7.73,0.152,17:00,21:00,4,2,Home,False
C005091,10.685297,106.659581,Ho Chi Minh City,15.7,0.024,15:00,21:00,12,1,Locker,False
C005094,10.793185,106.667192,Ho Chi Minh City,3.29,0.08,09:00,12:00,15,2,Locker,False
C005095,10.715746,106.650995,Ho Chi Minh City,17.34,0.015,08:00,11:00,8,3,Home,False
C005096,10.724795,106.759493,Ho Chi Minh City,2.36,0.245,13:00,20:00,12,2,Home,False
C005097,10.843041,106.664867,Ho Chi Minh City,6.13,0.157,15:00,18:00,9,3,Locker,False
C005100,10.741957,106.746367,Ho Chi Minh City,16.69,0.109,09:00,12:00,7,2,Home,False
C005101,10.802868,106.731727,Ho Chi Minh City,10.77,0.233,10:00,16:00,9,2,Home,False
C005104,10.871826,106.800699,Ho Chi Minh City,12.44,0.138,17:00,21:00,15,2,Home,False
C005105,10.867427,106.745975,Ho Chi Minh City,2.19,0.206,08:00,16:00,6,3,Home,False
C005106,10.845821,106.739803,Ho Chi Minh City,6.37,0.06,08:00,12:00,12,2,Home,False
C005107,10.874045,106.65752,Ho Chi Minh City,16.35,0.154,17:00,21:00,3,1,Home,False
C005114,10.683492,106.738017,Ho Chi Minh City,11.6,0.218,17:00,21:00,14,2,Home,False
C005115,10.894988,106.735832,Ho Chi Minh City,22.2,0.133,08:00,12:00,7,2,Home,False
C005116,10.828312,106.684841,Ho Chi Minh City,5.84,0.113,10:00,16:00,3,2,Locker,False
C005118,10.664576,106.800519,Ho Chi Minh City,20.75,0.165,09:00,18:00,6,2,Home,False
C005120,10.800983,106.618518,Ho Chi Minh City,18.34,0.044,10:00,18:00,13,2,Locker,False
C005121,10.709812,106.773203,Ho Chi Minh City,21.26,0.13,10:00,18:00,8,2,Locker,False
C005123,10.820018,106.720072,Ho Chi Minh City,17.89,0.024,15:00,21:00,5,3,Home,False
C005126,10.741193,106.627381,Ho Chi Minh City,3.85,0.059,10:00,16:00,7,2,Locker,False
C005129,10.858057,106.605856,Ho Chi Minh City,3.09,0.011,17:00,20:00,15,2,Home,False
C005130,10.830864,106.636276,Ho Chi Minh City,15.52,0.213,15:00,21:00,10,3,Home,False
C005133,10.834019,106.650742,Ho Chi Minh City,3.71,0.026,09:00,18:00,3,2,Locker,True
C005141,10.74228,106.626572,Ho Chi Minh City,5.8,0.159,08:00,11:00,11,2,Locker,False
C005146,10.698984,106.664602,Ho Chi Minh City,13.31,0.1,15:00,18:00,15,3,Home,False
C005148,10.858344,106.618044,Ho Chi Minh City,17.9,0.032,17:00,21:00,14,1,Home,False
C005149,10.726507,106.679651,Ho Chi Minh City,24.37,0.179,15:00,20:00,11,3,Home,True
C005153,10.683506,106.62769,Ho Chi Minh City,11.62,0.141,09:00,18:00,14,2,Home,True
C005162,10.865504,106.660655,Ho Chi Minh City,3.69,0.073,10:00,16:00,10,2,Home,False
C005163,10.825298,106.815557,Ho Chi Minh City,14.88,0.106,17:00,20:00,8,2,Home,False
C005164,10.837383,106.696234,Ho Chi Minh City,9.85,0.023,15:00,18:00,12,2,Locker,False
C005167,10.845424,106.74788,Ho Chi Minh City,10.73,0.039,08:00,16:00,6,2,Locker,False
C005174,10.883968,106.754873,Ho Chi Minh City,21.19,0.094,13:00,20:00,8,1,Home,False
C005175,10.666196,106.772851,Ho Chi Minh City,7.28,0.034,09:00,16:00,12,2,Home,False
C005176,10.714972,106.695576,Ho Chi Minh City,13.62,0.242,10:00,18:00,7,2,Home,False
C005178,10.872351,106.767318,Ho Chi Minh City,15.63,0.157,13:00,20:00,14,2,Home,False
C005179,10.890841,106.663376,Ho Chi Minh City,11.0,0.174,13:00,18:00,8,2,Locker,False
C005180,10.889138,106.688417,Ho Chi Minh City,24.91,0.228,09:00,16:00,7,1,Home,False
C005181,10.88049,106.777739,Ho Chi Minh City,5.4,0.007,10:00,18:00,13,2,Locker,False
C005182,10.724159,106.736001,Ho Chi Minh City,10.1,0.056,08:00,12:00,14,1,Home,True
C005188,10.727147,106.798792,Ho Chi Minh City,4.92,0.095,13:00,20:00,5,2,Home,False
C005192,10.687136,106.800443,Ho Chi Minh City,12.76,0.224,17:00,21:00,13,2,Home,False
C005194,10.832543,106.621258,Ho Chi Minh City,11.62,0.187,15:00,18:00,6,2,Locker,True
C005195,10.727971,106.662074,Ho Chi Minh City,11.17,0.051,17:00,21:00,8,3,Home,False
C005197,10.74174,106.801288,Ho Chi Minh City,20.2,0.206,17:00,21:00,14,3,Locker,False
C005199,10.733116,106.740136,Ho Chi Minh City,5.53,0.034,09:00,12:00,13,3,Home,False
C005200,10.88808,106.801225,Ho Chi Minh City,11.55,0.043,08:00,12:00,4,2,Home,False
C005202,10.838308,106.747005,Ho Chi Minh City,16.44,0.026,09:00,16:00,12,2,Home,False
C005205,10.818395,106.647068,Ho Chi Minh City,8.95,0.157,10:00,18:00,10,1,Home,False
C005206,10.847965,106.716648,Ho Chi Minh City,21.45,0.246,09:00,16:00,6,3,Home,False
C005212,10.805315,106.609937,Ho Chi Minh City,8.22,0.159,17:00,21:00,13,2,Locker,False
C005217,10.662477,106.615702,Ho Chi Minh City,14.46,0.092,15:00,21:00,8,2,Locker,False
C005220,10.856912,106.787214,Ho Chi Minh City,16.34,0.225,13:00,18:00,13,1,Locker,False
C005223,10.853031,106.705172,Ho Chi Minh City,22.25,0.059,15:00,18:00,14,2,Home,False
C005226,10.670307,106.797209,Ho Chi Minh City,23.62,0.187,09:00,16:00,7,2,Home,False
C005227,10.824014,106.696107,Ho Chi Minh City,19.35,0.212,13:00,16:00,7,2,Home,False
C005228,10.676292,106.771291,Ho Chi Minh City,23.9,0.198,15:00,18:00,14,3,Home,False
C005231,10.686577,106.750893,Ho Chi Minh City,10.56,0.147,08:00,11:00,7,2,Office,False
C005232,10.780591,106.611697,Ho Chi Minh City,19.48,0.232,08:00,12:00,4,2,Office,False
C005234,10.786597,106.63364,Ho Chi Minh City,12.49,0.188,15:00,18:00,15,3,Locker,False
C005235,10.750837,106.756716,Ho Chi Minh City,24.38,0.087,10:00,18:00,4,2,Home,False
C005236,10.861064,106.596547,Ho Chi Minh City,2.69,0.244,08:00,12:00,8,1,Home,False
C005243,10.862277,106.606555,Ho Chi Minh City,10.89,0.067,09:00,16:00,9,2,Home,False
C005245,10.783211,106.732152,Ho Chi Minh City,21.38,0.146,13:00,20:00,4,2,Locker,False
C005246,10.786896,106.590127,Ho Chi Minh City,23.18,0.042,08:00,12:00,5,1,Locker,False
C005247,10.843977,106.660099,Ho Chi Minh City,1.28,0.108,13:00,20:00,8,2,Home,False
C005249,10.808388,106.793715,Ho Chi Minh City,0.65,0.053,08:00,16:00,7,2,Home,False
C005250,10.818826,106.68854,Ho Chi Minh City,1.62,0.01,13:00,16:00,10,2,Home,False
C005255,10.888465,106.798447,Ho Chi Minh City,10.41,0.088,10:00,18:00,9,2,Locker,False
C005257,10.87767,106.635431,Ho Chi Minh City,15.84,0.047,09:00,12:00,5,2,Home,False
C005260,10.88231,106.725404,Ho Chi Minh City,24.13,0.224,13:00,18:00,15,2,Home,False
C005261,10.799827,106.695797,Ho Chi Minh City,12.46,0.069,15:00,20:00,8,2,Home,False
C005262,10.770122,106.712621,Ho Chi Minh City,12.64,0.14,09:00,12:00,3,2,Home,False
C005268,10.871769,106.659717,Ho Chi Minh City,4.32,0.059,15:00,20:00,13,1,Home,False
C005270,10.708687,106.753121,Ho Chi Minh City,22.62,0.078,13:00,18:00,5,2,Home,False
C005275,10.76453,106.678561,Ho Chi Minh City,1.23,0.159,15:00,21:00,9,2,Home,False
C005276,10.665731,106.737808,Ho Chi Minh City,23.71,0.049,15:00,18:00,15,3,Home,False
C005277,10.806199,106.76729,Ho Chi Minh City,9.76,0.242,09:00,18:00,11,2,Home,False
C005278,10.658749,106.684631,Ho Chi Minh City,0.99,0.034,08:00,11:00,14,1,Home,False
C005279,10.781193,106.742246,Ho Chi Minh City,23.86,0.007,08:00,11:00,9,2,Home,False
C005280,10.733287,106.609173,Ho Chi Minh City,21.72,0.153,10:00,18:00,11,2,Home,False
C005282,10.758501,106.700377,Ho Chi Minh City,12.43,0.234,10:00,16:00,4,2,Home,False
C005284,10.876817,106.739769,Ho Chi Minh City,6.03,0.025,10:00,18:00,12,3,Home,False
C005285,10.724111,106.701245,Ho Chi Minh City,20.23,0.026,10:00,16:00,13,1,Home,False
C005286,10.7021,106.784737,Ho Chi Minh City,15.01,0.205,10:00,16:00,7,2,Home,True
C005290,10.665883,106.694601,Ho Chi Minh City,12.01,0.144,08:00,12:00,10,2,Home,False
C005291,10.723122,106.672598,Ho Chi Minh City,10.21,0.198,10:00,16:00,12,2,Home,False
C005296,10.769902,106.597536,Ho Chi Minh City,12.17,0.174,09:00,18:00,9,3,Locker,False
C005303,10.659504,106.756615,Ho Chi Minh City,16.52,0.058,15:00,20:00,6,2,Home,False
C005305,10.734951,106.752993,Ho Chi Minh City,14.38,0.213,09:00,12:00,6,3,Home,False
C005309,10.775193,106.660583,Ho Chi Minh City,1.45,0.124,08:00,11:00,14,2,Locker,False
C005311,10.675271,106.790122,Ho Chi Minh City,21.67,0.22,13:00,18:00,3,3,Home,False
C005312,10.879825,106.599851,Ho Chi Minh City,24.46,0.096,13:00,20:00,15,2,Locker,False
C005313,10.881546,106.603266,Ho Chi Minh City,1.2,0.147,17:00,21:00,14,2,Locker,False
C005315,10.829117,106.646703,Ho Chi Minh City,10.69,0.006,08:00,16:00,4,2,Home,False
C005318,10.812343,106.696147,Ho Chi Minh City,8.16,0.086,15:00,21:00,15,2,Home,False
C005319,10.80901,106.780936,Ho Chi Minh City,19.1,0.241,08:00,11:00,12,3,Locker,False
C005320,10.881563,106.714359,Ho Chi Minh City,12.77,0.182,13:00,16:00,9,2,Home,False
C005321,10.686215,106.706581,Ho Chi Minh City,3.62,0.237,13:00,16:00,6,1,Home,False
C005323,10.772762,106.595339,Ho Chi Minh City,8.55,0.098,15:00,20:00,11,1,Home,False
C005329,10.797161,106.686772,Ho Chi Minh City,10.36,0.021,17:00,20:00,13,2,Office,False
C005332,10.657931,106.67623,Ho Chi Minh City,9.75,0.027,15:00,21:00,11,3,Locker,False
C005333,10.834132,106.800692,Ho Chi Minh City,4.54,0.068,09:00,18:00,7,2,Home,False
C005335,10.799076,106.71884,Ho Chi Minh City,1.74,0.012,15:00,20:00,10,1,Home,False
C005337,10.705115,106.696651,Ho Chi Minh City,20.0,0.036,10:00,18:00,8,2,Home,False
C005338,10.672396,106.724854,Ho Chi Minh City,15.82,0.214,15:00,20:00,15,3,Locker,False
C005339,10.704154,106.728058,Ho Chi Minh City,22.45,0.143,08:00,16:00,4,1,Locker,False
C005341,10.813193,106.65487,Ho Chi Minh City,4.56,0.115,10:00,16:00,3,1,Locker,False
C005344,10.770651,106.811611,Ho Chi Minh City,22.28,0.04,17:00,21:00,11,3,Home,False
C005345,10.85414,106.61688,Ho Chi Minh City,3.59,0.025,10:00,18:00,14,2,Home,False
C005346,10.826163,106.68688,Ho Chi Minh City,13.85,0.058,15:00,20:00,11,2,Home,False
C005350,10.83074,106.696649,Ho Chi Minh City,2.69,0.018,17:00,21:00,10,1,Home,False
C005352,10.851005,106.73397,Ho Chi Minh City,11.05,0.157,15:00,20:00,5,2,Locker,False
C005353,10.823135,106.637369,Ho Chi Minh City,11.75,0.107,15:00,20:00,9,3,Home,False
C005354,10.699113,106.629855,Ho Chi Minh City,1.72,0.232,17:00,21:00,8,2,Home,False
C005356,10.716678,106.750935,Ho Chi Minh City,19.9,0.217,08:00,11:00,12,2,Home,False
C005359,10.834899,106.748916,Ho Chi Minh City,7.46,0.231,08:00,11:00,10,2,Home,False
C005365,10.705345,106.610627,Ho Chi Minh City,1.44,0.044,10:00,16:00,6,1,Home,False
C005368,10.770266,106.702162,Ho Chi Minh City,22.74,0.166,09:00,12:00,4,1,Home,False
C005369,10.842146,106.797884,Ho Chi Minh City,5.4,0.12,09:00,18:00,7,3,Home,False
C005370,10.830393,106.6618,Ho Chi Minh City,23.38,0.044,13:00,16:00,9,2,Home,True
C005373,10.81707,106.700985,Ho Chi Minh City,0.99,0.08,17:00,21:00,6,2,Home,True
C005374,10.890177,106.79845,Ho Chi Minh City,24.01,0.032,17:00,21:00,14,1,Locker,False
C005376,10.836136,106.810615,Ho Chi Minh City,20.48,0.135,17:00,21:00,3,2,Home,False
C005379,10.738297,106.745608,Ho Chi Minh City,0.34,0.175,13:00,18:00,8,2,Home,False
C005380,10.683332,106.661832,Ho Chi Minh City,11.14,0.249,10:00,16:00,3,2,Home,True
C005381,10.710459,106.588343,Ho Chi Minh City,21.51,0.013,15:00,18:00,13,1,Office,True
C005383,10.762527,106.806623,Ho Chi Minh City,12.98,0.195,09:00,16:00,14,3,Home,False
C005395,10.780071,106.707687,Ho Chi Minh City,20.72,0.229,10:00,16:00,3,2,Home,False
C005396,10.827843,106.744677,Ho Chi Minh City,11.12,0.035,08:00,16:00,15,2,Home,False
C005403,10.874105,106.713797,Ho Chi Minh City,13.73,0.082,15:00,21:00,6,2,Home,False
C005404,10.706971,106.795839,Ho Chi Minh City,16.24,0.122,13:00,18:00,12,2,Home,False
C005405,10.851179,106.684566,Ho Chi Minh City,24.18,0.07,13:00,20:00,6,2,Office,True
C005406,10.873166,106.689007,Ho Chi Minh City,21.67,0.069,17:00,20:00,6,2,Locker,False
C005409,10.824793,106.770769,Ho Chi Minh City,15.18,0.081,17:00,21:00,5,2,Home,True
C005412,10.708685,106.635856,Ho Chi Minh City,14.51,0.009,09:00,16:00,12,1,Home,False
C005419,10.847056,106.810274,Ho Chi Minh City,14.11,0.091,09:00,18:00,13,2,Home,False
C005421,10.878467,106.660197,Ho Chi Minh City,1.74,0.189,17:00,20:00,9,2,Home,False
C005423,10.663737,106.720257,Ho Chi Minh City,21.86,0.188,10:00,16:00,13,3,Office,False
C005424,10.720681,106.58442,Ho Chi Minh City,13.93,0.208,10:00,16:00,7,1,Home,False
C005427,10.786125,106.602014,Ho Chi Minh City,19.7,0.201,15:00,18:00,15,1,Home,True
C005432,10.887898,106.782482,Ho Chi Minh City,21.53,0.043,09:00,16:00,6,2,Home,False
C005434,10.848616,106.609235,Ho Chi Minh City,23.63,0.111,15:00,21:00,5,2,Home,False
C005435,10.764405,106.691366,Ho Chi Minh City,4.12,0.159,08:00,11:00,7,1,Home,False
C005438,10.883004,106.584876,Ho Chi Minh City,7.97,0.158,08:00,11:00,15,2,Home,False
C005443,10.688225,106.68219,Ho Chi Minh City,16.62,0.1,15:00,21:00,7,2,Home,False
C005445,10.886444,106.818294,Ho Chi Minh City,2.19,0.124,09:00,18:00,3,1,Locker,False
C005448,10.797981,106.736813,Ho Chi Minh City,15.9,0.125,10:00,16:00,5,3,Home,False
C005451,10.72156,106.607472,Ho Chi Minh City,10.58,0.163,17:00,20:00,10,3,Locker,False
C005452,10.736969,106.734302,Ho Chi Minh City,2.46,0.231,13:00,16:00,13,2,Home,False
C005453,10.825334,106.58229,Ho Chi Minh City,14.69,0.196,09:00,18:00,13,2,Locker,False
C005454,10.760838,106.714514,Ho Chi Minh City,1.96,0.048,15:00,20:00,15,3,Home,False
C005455,10.757813,106.652068,Ho Chi Minh City,4.3,0.079,15:00,18:00,5,2,Locker,False
C005460,10.890793,106.606158,Ho Chi Minh City,22.59,0.242,17:00,20:00,5,1,Locker,False
C005461,10.738206,106.713625,Ho Chi Minh City,8.99,0.01,17:00,20:00,3,2,Home,False
C005463,10.753492,106.584259,Ho Chi Minh City,2.24,0.128,08:00,11:00,14,2,Home,False
C005464,10.81621,106.726707,Ho Chi Minh City,8.91,0.061,13:00,20:00,3,2,Locker,True
C005465,10.825422,106.722424,Ho Chi Minh City,23.43,0.015,13:00,16:00,7,1,Home,False
C005468,10.772834,106.72033,Ho Chi Minh City,11.76,0.196,08:00,11:00,10,1,Home,False
C005471,10.758019,106.615751,Ho Chi Minh City,15.02,0.242,09:00,12:00,6,1,Home,False
C005474,10.755758,106.720797,Ho Chi Minh City,1.54,0.018,10:00,16:00,5,2,Home,False
C005477,10.839834,106.745287,Ho Chi Minh City,5.73,0.105,08:00,16:00,7,3,Home,False
C005480,10.862497,106.587271,Ho Chi Minh City,14.21,0.211,09:00,18:00,13,2,Home,False
C005482,10.75527,106.784059,Ho Chi Minh City,3.51,0.229,17:00,21:00,8,1,Home,False
C005483,10.749591,106.732615,Ho Chi Minh City,2.28,0.072,10:00,18:00,10,1,Home,False
C005485,10.857951,106.726544,Ho Chi Minh City,19.91,0.243,15:00,21:00,11,3,Home,True
C005486,10.678937,106.691827,Ho Chi Minh City,3.48,0.165,15:00,20:00,15,1,Home,False
C005488,10.668352,106.6816,Ho Chi Minh City,3.45,0.218,13:00,16:00,6,1,Home,True
C005489,10.677758,106.7329,Ho Chi Minh City,5.29,0.058,09:00,12:00,10,1,Home,True
C005490,10.869658,106.692751,Ho Chi Minh City,23.15,0.23,17:00,20:00,8,2,Home,False
C005492,10.785162,106.722578,Ho Chi Minh City,17.64,0.111,09:00,16:00,10,2,Home,False
C005493,10.704419,106.682461,Ho Chi Minh City,6.73,0.187,09:00,12:00,10,1,Locker,False
C005496,10.731278,106.682721,Ho Chi Minh City,0.2,0.177,08:00,11:00,9,2,Home,False
C005498,10.762194,106.807058,Ho Chi Minh City,11.4,0.11,10:00,18:00,11,2,Locker,False
C005502,10.744255,106.711611,Ho Chi Minh City,6.11,0.181,17:00,21:00,12,2,Locker,False
C005503,10.881241,106.817677,Ho Chi Minh City,13.57,0.164,09:00,18:00,13,2,Locker,False
C005505,10.668438,106.751229,Ho Chi Minh City,10.62,0.055,15:00,20:00,14,2,Home,False
C005506,10.853118,106.616042,Ho Chi Minh City,15.43,0.197,17:00,20:00,15,3,Locker,False
C005509,10.785178,106.685096,Ho Chi Minh City,4.38,0.023,13:00,18:00,11,1,Home,False
C005510,10.720656,106.732927,Ho Chi Minh City,11.3,0.234,08:00,12:00,14,3,Home,False
C005511,10.892082,106.752986,Ho Chi Minh City,19.56,0.101,10:00,18:00,11,3,Home,False
C005513,10.657123,106.701098,Ho Chi Minh City,24.29,0.212,17:00,21:00,8,1,Locker,False
C005514,10.861127,106.615671,Ho Chi Minh City,22.12,0.027,09:00,16:00,14,1,Home,False
C005518,10.827154,106.641952,Ho Chi Minh City,21.67,0.136,15:00,20:00,15,1,Home,False
C005519,10.756506,106.690451,Ho Chi Minh City,18.93,0.074,15:00,18:00,9,2,Home,False
C005520,10.75573,106.736252,Ho Chi Minh City,23.18,0.231,10:00,16:00,7,2,Home,False
C005527,10.809481,106.725802,Ho Chi Minh City,9.26,0.122,13:00,18:00,5,2,Home,False
C005528,10.826306,106.641593,Ho Chi Minh City,22.82,0.234,13:00,20:00,4,2,Home,False
C005529,10.749154,106.740334,Ho Chi Minh City,16.71,0.099,09:00,16:00,13,3,Home,False
C005530,10.847147,106.689445,Ho Chi Minh City,6.12,0.17,09:00,16:00,3,2,Home,False
C005533,10.711186,106.814874,Ho Chi Minh City,16.83,0.195,10:00,16:00,12,1,Home,False
C005534,10.664097,106.733946,Ho Chi Minh City,21.79,0.061,10:00,16:00,15,2,Home,False
C005543,10.876808,106.614883,Ho Chi Minh City,16.57,0.067,17:00,20:00,13,1,Home,False
C005544,10.89299,106.744844,Ho Chi Minh City,9.43,0.093,15:00,18:00,6,2,Office,True
C005548,10.867237,106.679248,Ho Chi Minh City,9.65,0.113,13:00,16:00,5,2,Locker,False
C005551,10.794776,106.815246,Ho Chi Minh City,5.87,0.215,08:00,11:00,3,2,Home,False
C005552,10.673175,106.683441,Ho Chi Minh City,6.05,0.149,13:00,20:00,10,3,Home,False
C005558,10.688118,106.620063,Ho Chi Minh City,16.38,0.014,10:00,18:00,11,2,Locker,False
C005560,10.707097,106.74235,Ho Chi Minh City,3.19,0.23,13:00,16:00,9,2,Home,False
C005562,10.741515,106.600812,Ho Chi Minh City,16.53,0.029,10:00,16:00,6,2,Home,False
C005568,10.823677,106.696434,Ho Chi Minh City,4.8,0.104,13:00,16:00,13,2,Home,False
C005569,10.709645,106.630287,Ho Chi Minh City,18.96,0.141,17:00,20:00,7,3,Home,False
C005570,10.759299,106.693686,Ho Chi Minh City,23.53,0.231,17:00,21:00,8,2,Home,False
C005575,10.734457,106.809685,Ho Chi Minh City,10.28,0.019,15:00,18:00,14,2,Locker,True
C005576,10.795954,106.618563,Ho Chi Minh City,3.21,0.152,13:00,18:00,14,2,Home,False
C005577,10.799727,106.797025,Ho Chi Minh City,19.26,0.142,17:00,20:00,12,3,Home,False
C005578,10.876722,106.591497,Ho Chi Minh City,18.63,0.223,10:00,16:00,8,1,Home,True
C005579,10.661114,106.650738,Ho Chi Minh City,21.59,0.041,10:00,18:00,7,1,Home,False
C005581,10.852577,106.670453,Ho Chi Minh City,4.95,0.225,15:00,18:00,3,2,Home,False
C005582,10.853166,106.69702,Ho Chi Minh City,10.84,0.101,13:00,16:00,7,2,Home,False
